bedrooms,bathrooms,toilets,parking_space,title,town,state,price,title_Detached Duplex,title_Terraced Duplexes,title_Semi Detached Duplex,title_Detached Bungalow,title_Block of Flats,title_Semi Detached Bungalow,title_Terraced Bungalow,log_price
5.0,5.0,6.0,4.0,Detached Duplex,15,0,115000000.0,1,0,0,0,0,0,0,18.560442686327523
4.0,4.0,5.0,4.0,Detached Duplex,38,0,47000000.0,1,0,0,0,0,0,0,17.665658159674333
5.0,5.0,6.0,4.0,Detached Duplex,15,0,78000000.0,1,0,0,0,0,0,0,18.172219384653864
5.0,5.0,5.0,4.0,Detached Duplex,15,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,59500000.0,0,0,1,0,0,0,0,17.901486870515857
4.0,4.0,4.0,1.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
3.0,4.0,4.0,4.0,Semi Detached Bungalow,38,0,13800000.0,0,0,0,0,0,1,0,16.440179150127435
5.0,5.0,6.0,4.0,Semi Detached Duplex,15,0,155000000.0,0,0,1,0,0,0,0,18.858935674883522
4.0,3.0,4.0,2.0,Block of Flats,8,0,7200000.0,0,0,0,0,1,0,0,15.789591583986283
4.0,4.0,5.0,4.0,Semi Detached Bungalow,38,0,50000000.0,0,0,0,0,0,1,0,17.72753356339242
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,65500000.0,0,1,0,0,0,0,0,17.99756070060548
4.0,4.0,5.0,5.0,Detached Duplex,18,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
5.0,5.0,6.0,3.0,Detached Duplex,15,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,58000000.0,0,0,1,0,0,0,0,17.875953568510692
4.0,5.0,6.0,3.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
4.0,5.0,5.0,4.0,Detached Duplex,15,0,55000000.0,1,0,0,0,0,0,0,17.822843743196746
5.0,5.0,6.0,4.0,Detached Duplex,0,0,850000000.0,1,0,0,0,0,0,0,20.560746907448635
4.0,5.0,5.0,4.0,Block of Flats,90,0,45000000.0,0,0,0,0,1,0,0,17.622173047734595
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
4.0,5.0,5.0,4.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
4.0,4.0,5.0,2.0,Semi Detached Duplex,15,0,76000000.0,0,0,1,0,0,0,0,18.146243898250606
6.0,6.0,6.0,4.0,Detached Duplex,54,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
4.0,4.0,5.0,4.0,Detached Duplex,38,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
4.0,4.0,5.0,4.0,Detached Duplex,125,0,35000000.0,1,0,0,0,0,0,0,17.37085861945369
4.0,4.0,6.0,2.0,Terraced Duplexes,15,0,98000000.0,0,1,0,0,0,0,0,18.400478036634848
5.0,5.0,6.0,4.0,Detached Duplex,18,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
6.0,6.0,7.0,4.0,Detached Duplex,0,0,1400000000.0,1,0,0,0,0,0,0,21.059738073567623
4.0,5.0,6.0,3.0,Terraced Duplexes,15,0,130000000.0,0,1,0,0,0,0,0,18.683045008419857
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,65000000.0,0,0,1,0,0,0,0,17.98989782785991
5.0,5.0,6.0,4.0,Detached Duplex,15,0,300000000.0,1,0,0,0,0,0,0,19.519293032620475
5.0,5.0,6.0,5.0,Detached Duplex,15,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
4.0,5.0,5.0,1.0,Detached Duplex,15,0,220000000.0,1,0,0,0,0,0,0,19.209138104316636
4.0,4.0,5.0,2.0,Terraced Duplexes,15,0,120000000.0,0,1,0,0,0,0,0,18.60300230074632
4.0,4.0,4.0,4.0,Detached Duplex,15,0,67000000.0,1,0,0,0,0,0,0,18.02020317735524
4.0,4.0,5.0,3.0,Terraced Duplexes,15,0,130000000.0,0,1,0,0,0,0,0,18.683045008419857
4.0,5.0,5.0,4.0,Detached Duplex,15,0,82000000.0,1,0,0,0,0,0,0,18.222229805228526
3.0,3.0,3.0,4.0,Detached Bungalow,125,0,12500000.0,0,0,0,1,0,0,0,16.34123920227253
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,58000000.0,0,0,1,0,0,0,0,17.875953568510692
4.0,4.0,5.0,4.0,Detached Duplex,15,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,250000000.0,1,0,0,0,0,0,0,19.33697147582652
5.0,5.0,6.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
4.0,4.0,5.0,4.0,Detached Duplex,38,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,160000000.0,1,0,0,0,0,0,0,18.890684373198102
4.0,4.0,5.0,3.0,Detached Duplex,38,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
4.0,4.0,4.0,2.0,Terraced Duplexes,15,0,75000000.0,0,1,0,0,0,0,0,18.132998671500584
5.0,5.0,6.0,6.0,Semi Detached Duplex,65,0,49000000.0,0,0,1,0,0,0,0,17.7073308560749
5.0,5.0,6.0,6.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
5.0,5.0,5.0,4.0,Detached Duplex,0,0,600000000.0,1,0,0,0,0,0,0,20.21244021318042
5.0,5.0,6.0,3.0,Detached Duplex,15,0,270000000.0,1,0,0,0,0,0,0,19.41393251696265
4.0,4.0,5.0,4.0,Detached Duplex,38,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,61000000.0,0,0,1,0,0,0,0,17.926384422137584
4.0,5.0,5.0,4.0,Terraced Duplexes,15,0,54000000.0,0,1,0,0,0,0,0,17.80449460452855
7.0,7.0,8.0,2.0,Detached Duplex,8,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
2.0,2.0,3.0,2.0,Block of Flats,15,0,30000000.0,0,0,0,0,1,0,0,17.216707939626428
4.0,4.0,5.0,3.0,Terraced Duplexes,15,0,90000000.0,0,1,0,0,0,0,0,18.31532022829454
3.0,4.0,4.0,4.0,Detached Bungalow,38,0,32000000.0,0,0,0,1,0,0,0,17.281246460764002
4.0,5.0,5.0,4.0,Block of Flats,2,0,12000000.0,0,0,0,0,1,0,0,16.300417207752275
3.0,3.0,3.0,2.0,Terraced Bungalow,15,0,19299375.0,0,0,0,0,0,0,1,16.775583269931072
5.0,5.0,6.0,5.0,Detached Duplex,38,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,125000000.0,0,1,0,0,0,0,0,18.643824295266576
5.0,5.0,6.0,4.0,Detached Duplex,15,0,330000000.0,1,0,0,0,0,0,0,19.6146032124248
4.0,4.0,5.0,4.0,Detached Duplex,15,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
4.0,4.0,5.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,80000000.0,0,0,1,0,0,0,0,18.197537192638155
4.0,4.0,5.0,4.0,Detached Duplex,15,0,79000000.0,1,0,0,0,0,0,0,18.184958410431296
3.0,4.0,4.0,8.0,Detached Bungalow,103,0,18000000.0,0,0,0,1,0,0,0,16.70588231586044
6.0,6.0,7.0,4.0,Detached Duplex,43,0,145000000.0,1,0,0,0,0,0,0,18.792244300384848
5.0,5.0,6.0,4.0,Semi Detached Duplex,0,0,650000000.0,0,0,1,0,0,0,0,20.292482920853956
5.0,5.0,6.0,4.0,Detached Duplex,38,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
4.0,4.0,5.0,3.0,Terraced Duplexes,15,0,50000000.0,0,1,0,0,0,0,0,17.72753356339242
4.0,4.0,5.0,3.0,Detached Duplex,15,0,77000000.0,1,0,0,0,0,0,0,18.159315979817958
4.0,4.0,4.0,4.0,Terraced Duplexes,23,0,75000000.0,0,1,0,0,0,0,0,18.132998671500584
3.0,4.0,4.0,5.0,Detached Bungalow,134,0,15000000.0,0,0,0,1,0,0,0,16.523560759066484
4.0,4.0,5.0,4.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
4.0,5.0,5.0,4.0,Block of Flats,15,0,95000000.0,0,0,0,0,1,0,0,18.369387449564815
5.0,5.0,6.0,4.0,Detached Duplex,0,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
5.0,5.0,6.0,6.0,Semi Detached Duplex,65,0,49000000.0,0,0,1,0,0,0,0,17.7073308560749
4.0,4.0,5.0,4.0,Detached Duplex,15,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
5.0,5.0,6.0,1.0,Detached Duplex,15,0,180000000.0,1,0,0,0,0,0,0,19.008467408854486
5.0,6.0,6.0,5.0,Detached Duplex,15,0,105000000.0,1,0,0,0,0,0,0,18.469470908121796
4.0,4.0,5.0,3.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
2.0,2.0,3.0,4.0,Block of Flats,15,0,28000000.0,0,0,0,0,1,0,0,17.14771506813948
1.0,5.0,2.0,4.0,Detached Duplex,65,0,13650000.0,1,0,0,0,0,0,0,16.429250079595242
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,79000000.0,0,0,1,0,0,0,0,18.184958410431296
6.0,6.0,7.0,4.0,Detached Duplex,8,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
4.0,5.0,5.0,4.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
4.0,4.0,5.0,2.0,Semi Detached Bungalow,15,0,58000000.0,0,0,0,0,0,1,0,17.875953568510692
5.0,5.0,6.0,4.0,Detached Duplex,15,0,260000000.0,1,0,0,0,0,0,0,19.3761921889798
4.0,4.0,5.0,3.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
5.0,6.0,6.0,5.0,Detached Duplex,15,0,265000000.0,1,0,0,0,0,0,0,19.395240383950497
5.0,5.0,6.0,7.0,Detached Duplex,15,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
5.0,5.0,6.0,4.0,Detached Duplex,15,0,170000000.0,1,0,0,0,0,0,0,18.951308995014536
4.0,5.0,5.0,3.0,Terraced Duplexes,0,0,300000000.0,0,1,0,0,0,0,0,19.519293032620475
5.0,5.0,6.0,4.0,Detached Duplex,0,0,1000000000.0,1,0,0,0,0,0,0,20.72326583694641
5.0,5.0,6.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,6.0,Detached Duplex,38,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
5.0,5.0,6.0,4.0,Detached Duplex,15,0,180000000.0,1,0,0,0,0,0,0,19.008467408854486
7.0,6.0,7.0,5.0,Detached Duplex,54,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
5.0,6.0,7.0,8.0,Detached Duplex,18,0,165000000.0,1,0,0,0,0,0,0,18.921456031864853
5.0,5.0,6.0,7.0,Detached Duplex,15,0,170000000.0,1,0,0,0,0,0,0,18.951308995014536
4.0,4.0,4.0,3.0,Detached Duplex,102,0,55000000.0,1,0,0,0,0,0,0,17.822843743196746
4.0,4.0,5.0,4.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
1.0,5.0,5.0,8.0,Block of Flats,90,0,22000000.0,0,0,0,0,1,0,0,16.90655301132259
5.0,5.0,6.0,7.0,Detached Duplex,15,0,170000000.0,1,0,0,0,0,0,0,18.951308995014536
4.0,5.0,5.0,4.0,Terraced Duplexes,0,0,300000000.0,0,1,0,0,0,0,0,19.519293032620475
5.0,5.0,6.0,4.0,Detached Duplex,15,0,320000000.0,1,0,0,0,0,0,0,19.583831553758046
4.0,5.0,5.0,4.0,Detached Duplex,15,0,56000000.0,1,0,0,0,0,0,0,17.840862248699423
3.0,3.0,4.0,3.0,Detached Bungalow,38,0,45000000.0,0,0,0,1,0,0,0,17.622173047734595
5.0,5.0,6.0,6.0,Detached Duplex,15,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
4.0,4.0,5.0,2.0,Terraced Duplexes,15,0,65000000.0,0,1,0,0,0,0,0,17.98989782785991
6.0,5.0,5.0,4.0,Detached Duplex,47,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
4.0,4.0,5.0,4.0,Block of Flats,0,0,185000000.0,0,0,0,0,1,0,0,19.0358663830426
5.0,6.0,6.0,4.0,Detached Duplex,15,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
5.0,5.0,6.0,6.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
4.0,5.0,6.0,6.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,5.0,Detached Duplex,38,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
4.0,4.0,5.0,4.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
4.0,4.0,5.0,1.0,Terraced Duplexes,15,0,110000000.0,0,1,0,0,0,0,0,18.51599092375669
6.0,6.0,7.0,1.0,Detached Duplex,8,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
5.0,5.0,7.0,6.0,Detached Duplex,15,0,190000000.0,1,0,0,0,0,0,0,19.06253463012476
5.0,5.0,6.0,4.0,Detached Duplex,0,0,595000000.0,1,0,0,0,0,0,0,20.204071963509904
5.0,5.0,6.0,8.0,Detached Duplex,38,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
5.0,5.0,6.0,3.0,Detached Duplex,15,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
4.0,4.0,5.0,4.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
2.0,2.0,3.0,6.0,Detached Bungalow,15,0,20000000.0,0,0,0,1,0,0,0,16.811242831518264
3.0,3.0,4.0,5.0,Detached Duplex,65,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
5.0,5.0,6.0,3.0,Detached Duplex,15,0,310000000.0,1,0,0,0,0,0,0,19.552082855443466
4.0,3.0,4.0,5.0,Detached Duplex,8,0,160000000.0,1,0,0,0,0,0,0,18.890684373198102
6.0,6.0,6.0,6.0,Detached Duplex,15,0,250000000.0,1,0,0,0,0,0,0,19.33697147582652
1.0,5.0,1.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,3.0,4.0,2.0,Block of Flats,8,0,7200000.0,0,0,0,0,1,0,0,15.789591583986283
5.0,5.0,5.0,4.0,Detached Duplex,63,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
3.0,4.0,4.0,4.0,Terraced Duplexes,15,0,40000000.0,0,1,0,0,0,0,0,17.50439001207821
5.0,6.0,6.0,4.0,Terraced Duplexes,15,0,180000000.0,0,1,0,0,0,0,0,19.008467408854486
9.0,5.0,6.0,4.0,Detached Duplex,15,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
5.0,5.0,6.0,5.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
4.0,4.0,5.0,4.0,Detached Duplex,0,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
5.0,5.0,5.0,4.0,Semi Detached Duplex,63,0,70000000.0,0,0,1,0,0,0,0,18.064005800013632
4.0,4.0,5.0,4.0,Terraced Bungalow,0,0,340000000.0,0,0,0,0,0,0,1,19.644456175574483
5.0,5.0,6.0,5.0,Detached Duplex,15,0,135000000.0,1,0,0,0,0,0,0,18.720785336402702
4.0,5.0,5.0,5.0,Detached Duplex,18,0,160000000.0,1,0,0,0,0,0,0,18.890684373198102
4.0,4.0,5.0,3.0,Terraced Duplexes,0,0,260000000.0,0,1,0,0,0,0,0,19.3761921889798
5.0,6.0,6.0,5.0,Semi Detached Duplex,15,0,150000000.0,0,0,1,0,0,0,0,18.82614585206053
5.0,5.0,6.0,4.0,Detached Duplex,15,0,195000000.0,1,0,0,0,0,0,0,19.08851011652802
5.0,5.0,6.0,5.0,Detached Duplex,15,0,160000000.0,1,0,0,0,0,0,0,18.890684373198102
4.0,4.0,5.0,5.0,Terraced Duplexes,23,0,95000000.0,0,1,0,0,0,0,0,18.369387449564815
5.0,6.0,7.0,6.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,5.0,5.0,4.0,Detached Duplex,15,0,105000000.0,1,0,0,0,0,0,0,18.469470908121796
2.0,2.0,3.0,4.0,Terraced Duplexes,65,0,22000000.0,0,1,0,0,0,0,0,16.90655301132259
4.0,4.0,5.0,1.0,Terraced Duplexes,15,0,55000000.0,0,1,0,0,0,0,0,17.822843743196746
4.0,4.0,5.0,4.0,Semi Detached Duplex,38,0,50000000.0,0,0,1,0,0,0,0,17.72753356339242
6.0,6.0,6.0,6.0,Block of Flats,38,0,35000000.0,0,0,0,0,1,0,0,17.37085861945369
5.0,5.0,6.0,4.0,Detached Duplex,15,0,300000000.0,1,0,0,0,0,0,0,19.519293032620475
5.0,5.0,6.0,4.0,Detached Duplex,15,0,270000000.0,1,0,0,0,0,0,0,19.41393251696265
3.0,4.0,4.0,2.0,Terraced Duplexes,15,0,40000000.0,0,1,0,0,0,0,0,17.50439001207821
2.0,2.0,4.0,1.0,Block of Flats,8,0,1100000000.0,0,0,0,0,1,0,0,20.818576016750736
5.0,6.0,6.0,1.0,Detached Duplex,15,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
5.0,5.0,6.0,6.0,Detached Duplex,15,0,300000000.0,1,0,0,0,0,0,0,19.519293032620475
5.0,5.0,6.0,2.0,Detached Duplex,15,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
4.0,4.0,5.0,4.0,Detached Duplex,15,0,88000000.0,1,0,0,0,0,0,0,18.29284737244248
4.0,4.0,5.0,1.0,Semi Detached Duplex,23,0,58000000.0,0,0,1,0,0,0,0,17.875953568510692
4.0,4.0,5.0,2.0,Detached Duplex,43,0,55000000.0,1,0,0,0,0,0,0,17.822843743196746
3.0,3.0,3.0,4.0,Terraced Duplexes,15,0,31000000.0,0,1,0,0,0,0,0,17.24949776244942
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,200000000.0,0,0,1,0,0,0,0,19.11382792451231
6.0,6.0,7.0,8.0,Detached Duplex,15,0,380000000.0,1,0,0,0,0,0,0,19.755681810684706
4.0,5.0,5.0,4.0,Block of Flats,32,0,100000000.0,0,0,0,0,1,0,0,18.420680743952367
6.0,7.0,7.0,5.0,Detached Duplex,43,0,155000000.0,1,0,0,0,0,0,0,18.858935674883522
3.0,3.0,4.0,6.0,Semi Detached Bungalow,65,0,18000000.0,0,0,0,0,0,1,0,16.70588231586044
5.0,5.0,6.0,6.0,Detached Duplex,15,0,165000000.0,1,0,0,0,0,0,0,18.921456031864853
3.0,4.0,4.0,3.0,Block of Flats,15,0,85000000.0,0,0,0,0,1,0,0,18.258161814454592
5.0,5.0,5.0,4.0,Detached Duplex,15,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
5.0,5.0,6.0,4.0,Detached Duplex,15,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
5.0,5.0,6.0,4.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
2.0,5.0,3.0,2.0,Terraced Bungalow,38,0,19000000.0,0,0,0,0,0,0,1,16.759949537130716
5.0,5.0,5.0,4.0,Detached Duplex,0,0,230000000.0,1,0,0,0,0,0,0,19.25358986688747
5.0,5.0,6.0,4.0,Detached Duplex,15,0,320000000.0,1,0,0,0,0,0,0,19.583831553758046
5.0,5.0,6.0,1.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
4.0,5.0,6.0,3.0,Semi Detached Duplex,15,0,78000000.0,0,0,1,0,0,0,0,18.172219384653864
6.0,7.0,7.0,4.0,Detached Duplex,15,0,310000000.0,1,0,0,0,0,0,0,19.552082855443466
6.0,6.0,7.0,6.0,Detached Duplex,15,0,350000000.0,1,0,0,0,0,0,0,19.67344371244773
5.0,5.0,6.0,5.0,Detached Duplex,15,0,250000000.0,1,0,0,0,0,0,0,19.33697147582652
3.0,3.0,3.0,3.0,Detached Bungalow,15,0,34000000.0,0,0,0,1,0,0,0,17.341871082580436
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
5.0,5.0,6.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,4.0,5.0,2.0,Terraced Duplexes,15,0,42000000.0,0,1,0,0,0,0,0,17.553180176247643
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,50000000.0,0,1,0,0,0,0,0,17.72753356339242
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,50000000.0,0,1,0,0,0,0,0,17.72753356339242
4.0,4.0,4.0,3.0,Terraced Duplexes,18,0,180000000.0,0,1,0,0,0,0,0,19.008467408854486
4.0,4.0,5.0,3.0,Detached Duplex,15,0,76000000.0,1,0,0,0,0,0,0,18.146243898250606
4.0,4.0,5.0,4.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
4.0,4.0,5.0,2.0,Semi Detached Duplex,15,0,65000000.0,0,0,1,0,0,0,0,17.98989782785991
4.0,5.0,5.0,4.0,Block of Flats,47,0,60000000.0,0,0,0,0,1,0,0,17.909855120186375
5.0,5.0,6.0,4.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
4.0,4.0,5.0,4.0,Detached Duplex,38,0,35000000.0,1,0,0,0,0,0,0,17.37085861945369
4.0,5.0,5.0,3.0,Detached Duplex,15,0,57000000.0,1,0,0,0,0,0,0,17.858561825798823
5.0,5.0,6.0,4.0,Detached Duplex,15,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,52000000.0,0,1,0,0,0,0,0,17.7667542765457
5.0,6.0,6.0,4.0,Detached Duplex,15,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
5.0,5.0,5.0,5.0,Detached Duplex,15,0,75000000.0,1,0,0,0,0,0,0,18.132998671500584
5.0,5.0,6.0,4.0,Detached Duplex,0,0,500000000.0,1,0,0,0,0,0,0,20.030118656386467
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,57000000.0,0,0,1,0,0,0,0,17.858561825798823
4.0,4.0,5.0,4.0,Semi Detached Duplex,20,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
5.0,5.0,6.0,4.0,Detached Duplex,15,0,93000000.0,1,0,0,0,0,0,0,18.34811005111753
5.0,6.0,6.0,5.0,Detached Duplex,15,0,99000000.0,1,0,0,0,0,0,0,18.410630408098864
4.0,4.0,4.0,3.0,Terraced Duplexes,15,0,55000000.0,0,1,0,0,0,0,0,17.822843743196746
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,29000000.0,0,1,0,0,0,0,0,17.182806387950748
4.0,4.0,5.0,4.0,Semi Detached Duplex,38,0,55000000.0,0,0,1,0,0,0,0,17.822843743196746
5.0,7.0,8.0,5.0,Detached Duplex,15,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
5.0,5.0,6.0,5.0,Detached Duplex,15,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
5.0,5.0,5.0,4.0,Detached Duplex,15,0,165000000.0,1,0,0,0,0,0,0,18.921456031864853
5.0,5.0,6.0,5.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
4.0,4.0,5.0,4.0,Detached Duplex,38,0,40000000.0,1,0,0,0,0,0,0,17.50439001207821
2.0,2.0,2.0,8.0,Detached Bungalow,109,0,20000000.0,0,0,0,1,0,0,0,16.811242831518264
2.0,2.0,2.0,4.0,Detached Bungalow,48,0,25000000.0,0,0,0,1,0,0,0,17.034386382832476
5.0,5.0,6.0,2.0,Detached Duplex,15,0,230000000.0,1,0,0,0,0,0,0,19.25358986688747
4.0,4.0,5.0,4.0,Detached Duplex,0,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
5.0,6.0,5.0,5.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
5.0,5.0,6.0,6.0,Detached Duplex,0,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
5.0,5.0,5.0,4.0,Detached Duplex,15,0,320000000.0,1,0,0,0,0,0,0,19.583831553758046
4.0,4.0,5.0,4.0,Detached Duplex,38,0,55000000.0,1,0,0,0,0,0,0,17.822843743196746
4.0,5.0,5.0,4.0,Block of Flats,0,0,35000000.0,0,0,0,0,1,0,0,17.37085861945369
6.0,5.0,6.0,4.0,Detached Duplex,15,0,135000000.0,1,0,0,0,0,0,0,18.720785336402702
3.0,3.0,3.0,5.0,Block of Flats,103,0,25000000.0,0,0,0,0,1,0,0,17.034386382832476
5.0,5.0,6.0,6.0,Detached Duplex,65,0,91000000.0,1,0,0,0,0,0,0,18.326370064481125
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,61000000.0,0,0,1,0,0,0,0,17.926384422137584
5.0,5.0,6.0,6.0,Detached Duplex,15,0,270000000.0,1,0,0,0,0,0,0,19.41393251696265
4.0,5.0,5.0,4.0,Detached Duplex,15,0,250000000.0,1,0,0,0,0,0,0,19.33697147582652
4.0,4.0,5.0,2.0,Terraced Duplexes,15,0,80000000.0,0,1,0,0,0,0,0,18.197537192638155
4.0,4.0,5.0,3.0,Terraced Duplexes,15,0,155000000.0,0,1,0,0,0,0,0,18.858935674883522
4.0,5.0,5.0,4.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
5.0,5.0,6.0,4.0,Detached Duplex,15,0,145000000.0,1,0,0,0,0,0,0,18.792244300384848
4.0,4.0,5.0,4.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
6.0,6.0,7.0,4.0,Detached Duplex,15,0,350000000.0,1,0,0,0,0,0,0,19.67344371244773
3.0,3.0,4.0,3.0,Block of Flats,15,0,145000000.0,0,0,0,0,1,0,0,18.792244300384848
4.0,4.0,5.0,2.0,Semi Detached Duplex,15,0,65000000.0,0,0,1,0,0,0,0,17.98989782785991
3.0,3.0,4.0,4.0,Detached Duplex,43,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
6.0,6.0,7.0,4.0,Detached Duplex,0,0,1200000000.0,1,0,0,0,0,0,0,20.905587393740365
5.0,5.0,6.0,1.0,Detached Duplex,0,0,700000000.0,1,0,0,0,0,0,0,20.36659089300768
3.0,5.0,5.0,4.0,Block of Flats,15,0,80000000.0,0,0,0,0,1,0,0,18.197537192638155
5.0,5.0,6.0,3.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,4.0,5.0,4.0,Detached Duplex,8,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
5.0,5.0,6.0,5.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
